"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"38e41d24-bf4a-4ee7-8ce0-98bf17c6ec85","","checklist-flat","work-in-progress","Job Details","checklist-flat","FALSE","FALSE","Mondrian - Job Details"
"6fb5fe2d-f429-48a6-aa16-8b5bc9b55350","","folder-normal","fail","","step","TRUE","FALSE","Podium"
"da5eac98-442e-49b6-a33a-7d2a61228653","","folder-normal","work-in-progress","","step","TRUE","FALSE","Podium","Manufacture QA"
"33549ecf-decd-4032-a640-ef9152fe6e17","","folder-normal","pass","","step","TRUE","FALSE","Podium","Manufacture QA","Level 1"
"066b4929-5bb0-42c2-9255-81d7046faa21","","folder-normal","pass","","step","TRUE","FALSE","Podium","Manufacture QA","Level 1","Column"
"66bc304d-56f9-4ac0-b732-063bcfe75131","","checklist-sectioned","pass","1f92369dc7d82620c4671affebe708c55ee73ab4e08aacbbdf99653d599dea75","checklist","FALSE","FALSE","Residential Tower","Installation QA","Level 5","Balustrade","RS.05-042"
"51b07da0-2355-4bbd-937f-1e9b2f9065cf","","checklist-sectioned","pass","1f92369dc7d82620c4671affebe708c55ee73ab4e08aacbbdf99653d599dea75","checklist","FALSE","FALSE","Residential Tower","Installation QA","Level 5","Balustrade","RS.05-043"
"b789639f-2682-4996-a9e0-c81a4de6bec2","","checklist-sectioned","pass","1f92369dc7d82620c4671affebe708c55ee73ab4e08aacbbdf99653d599dea75","checklist","FALSE","FALSE","Residential Tower","Installation QA","Level 5","Balustrade","RS.05-044"
"a56f23be-cb82-4526-8fe6-0c3454895b15","","checklist-sectioned","pass","1f92369dc7d82620c4671affebe708c55ee73ab4e08aacbbdf99653d599dea75","checklist","FALSE","FALSE","Residential Tower","Installation QA","Level 5","Balustrade","RS.05-045"
"038f55ed-4f20-480f-bcf8-5d9c50fcbc1d","","checklist-sectioned","pass","1f92369dc7d82620c4671affebe708c55ee73ab4e08aacbbdf99653d599dea75","checklist","FALSE","FALSE","Residential Tower","Installation QA","Level 5","Balustrade","RS.05-046"
"adcf814e-e708-4332-995e-d4154411c288","","checklist-sectioned","pass","1f92369dc7d82620c4671affebe708c55ee73ab4e08aacbbdf99653d599dea75","checklist","FALSE","FALSE","Residential Tower","Installation QA","Level 5","Balustrade","RS.05-047"
"7bbe4bbf-c17b-4663-971c-841745407917","","checklist-sectioned","pass","1f92369dc7d82620c4671affebe708c55ee73ab4e08aacbbdf99653d599dea75","checklist","FALSE","FALSE","Residential Tower","Installation QA","Level 5","Balustrade","RS.05-048"
"0af037bb-c6b6-4b45-b1c5-575b3c93d172","","checklist-flat","not-started","Installation Checklist","checklist-flat","FALSE","FALSE","Residential Tower","Installation QA","Level 5","Balustrade","RS.05-049"
"1be86b40-d04e-48ea-a244-d34dbbfba642","","checklist-flat","pass","Installation Checklist","checklist-flat","FALSE","FALSE","Residential Tower","Installation QA","Level 5","Balustrade","RS.05-050"
"c6739160-2387-4e43-94b9-f32748bd52dc","","folder-normal","pass","","step","TRUE","FALSE","Residential Tower","Installation QA","Level 5","Column"
"3f94e6d3-ed4a-47b1-bc7c-e1f55d65a979","","checklist-sectioned","pass","c65bed47950f4edac44ce6024ac19c0a16f2f8452223a7ebc37b4c2e353e4801","checklist","FALSE","FALSE","Residential Tower","Installation QA","Level 5","Column","RS.05-005"
"c1f98332-9bb2-4cd7-8019-bdb027c2635c","","checklist-flat","pass","bcbd19bec8cd1ddd88f4dd5b4b7e335a909adda51ae32fdc36f0da8140c985bd","checklist-flat","FALSE","FALSE","Residential Tower","Installation QA","Level 5","Column","RS.05-011"
"a8b48e6f-57c0-43d8-a8e3-41d5a95906a8","","checklist-sectioned","pass","c65bed47950f4edac44ce6024ac19c0a16f2f8452223a7ebc37b4c2e353e4801","checklist","FALSE","FALSE","Residential Tower","Installation QA","Level 5","Column","RS.05-012"
"9a2d18c2-50ee-4c02-a3f5-e83bf158a9d4","","folder-normal","pass","","step","TRUE","FALSE","Residential Tower","Installation QA","Level 5","Panel"
"f228a6e0-b3d8-429c-bb85-617772b08269","","checklist-flat","pass","bcbd19bec8cd1ddd88f4dd5b4b7e335a909adda51ae32fdc36f0da8140c985bd","checklist-flat","FALSE","FALSE","Residential Tower","Installation QA","Level 5","Panel","RS.05-024"
"1938eb5c-e9ff-4873-938c-eca10632e6e8","","checklist-sectioned","pass","1f92369dc7d82620c4671affebe708c55ee73ab4e08aacbbdf99653d599dea75","checklist","FALSE","FALSE","Residential Tower","Installation QA","Level 5","Panel","RS.05-025"
"252a9362-e1cf-4fc2-94c2-27a86dfbd357","","checklist-flat","work-in-progress","Level Sign Off","checklist-flat","FALSE","FALSE","Residential Tower","Installation QA","Level 5","Level Sign Off"
"61fa6a8e-384c-43d1-b779-7b48073032c5","","folder-normal","work-in-progress","","step","TRUE","FALSE","Residential Tower","Installation QA","Level 6"
"3a2cadfb-40ca-4294-8f0f-62b2b0246d22","","folder-normal","work-in-progress","","step","TRUE","FALSE","Residential Tower","Installation QA","Level 6","Balustrade"
"2b9539d7-bb5e-4d67-a3b9-4c34d38c5c65","","checklist-sectioned","pass","1f92369dc7d82620c4671affebe708c55ee73ab4e08aacbbdf99653d599dea75","checklist","FALSE","FALSE","Residential Tower","Installation QA","Level 6","Balustrade","RS.06-031"
"9c6da7fd-88b9-4332-80ce-42e6ea94e8f2","","checklist-sectioned","pass","1f92369dc7d82620c4671affebe708c55ee73ab4e08aacbbdf99653d599dea75","checklist","FALSE","FALSE","Residential Tower","Installation QA","Level 6","Balustrade","RS.06-032"
"dcc82a36-1d9b-4dea-86af-33d70554cc68","","checklist-sectioned","pass","1f92369dc7d82620c4671affebe708c55ee73ab4e08aacbbdf99653d599dea75","checklist","FALSE","FALSE","Residential Tower","Installation QA","Level 6","Balustrade","RS.06-033"
"0b549575-9098-46b8-954f-def592e2774f","","checklist-sectioned","pass","1f92369dc7d82620c4671affebe708c55ee73ab4e08aacbbdf99653d599dea75","checklist","FALSE","FALSE","Residential Tower","Installation QA","Level 6","Balustrade","RS.06-034"
"a25a7f95-f303-4ad0-8e0c-67a5af4617d3","","checklist-sectioned","pass","1f92369dc7d82620c4671affebe708c55ee73ab4e08aacbbdf99653d599dea75","checklist","FALSE","FALSE","Residential Tower","Installation QA","Level 6","Balustrade","RS.06-035"
"ee914c82-961c-459a-a332-bdb33ccd9f3e","","checklist-sectioned","pass","1f92369dc7d82620c4671affebe708c55ee73ab4e08aacbbdf99653d599dea75","checklist","FALSE","FALSE","Residential Tower","Installation QA","Level 6","Balustrade","RS.06-036"
"3f459787-440f-4404-af8e-d76678844692","","checklist-sectioned","pass","c65bed47950f4edac44ce6024ac19c0a16f2f8452223a7ebc37b4c2e353e4801","checklist","FALSE","FALSE","Residential Tower","Installation QA","Level 6","Balustrade","RS.06-037"
"00780093-3ca2-4451-b051-ceae5a90c0c3","","checklist-flat","not-started","Installation Checklist","checklist-flat","FALSE","FALSE","Residential Tower","Installation QA","Level 6","Balustrade","RS.06-038"
"a3035a7b-3c5c-445b-a71f-2d1baf7e2143","","checklist-flat","pass","bcbd19bec8cd1ddd88f4dd5b4b7e335a909adda51ae32fdc36f0da8140c985bd","checklist-flat","FALSE","FALSE","Residential Tower","Installation QA","Level 6","Balustrade","RS.06-040"
"206e7013-74dd-4863-a059-288a4c2faef0","","checklist-flat","pass","bcbd19bec8cd1ddd88f4dd5b4b7e335a909adda51ae32fdc36f0da8140c985bd","checklist-flat","FALSE","FALSE","Residential Tower","Installation QA","Level 6","Balustrade","RS.06-041"
"cd41eea6-5a1d-4c13-a8a6-f7a89c675c7f","","checklist-flat","pass","bcbd19bec8cd1ddd88f4dd5b4b7e335a909adda51ae32fdc36f0da8140c985bd","checklist-flat","FALSE","FALSE","Residential Tower","Installation QA","Level 6","Balustrade","RS.06-042"
"438210ad-b942-4506-a6c2-3da93eb8e82c","","checklist-flat","pass","bcbd19bec8cd1ddd88f4dd5b4b7e335a909adda51ae32fdc36f0da8140c985bd","checklist-flat","FALSE","FALSE","Residential Tower","Installation QA","Level 6","Balustrade","RS.06-043"
"a7edb156-73c6-49bf-b152-d8a3886fc2ee","","checklist-flat","pass","bcbd19bec8cd1ddd88f4dd5b4b7e335a909adda51ae32fdc36f0da8140c985bd","checklist-flat","FALSE","FALSE","Residential Tower","Installation QA","Level 6","Balustrade","RS.06-044"
"db2356dc-6121-421f-9d2a-b0ce3da8b80e","","checklist-flat","pass","bcbd19bec8cd1ddd88f4dd5b4b7e335a909adda51ae32fdc36f0da8140c985bd","checklist-flat","FALSE","FALSE","Residential Tower","Installation QA","Level 6","Balustrade","RS.06-045"
"8c11382a-5056-4322-9708-21b3e88afd80","","checklist-sectioned","pass","c65bed47950f4edac44ce6024ac19c0a16f2f8452223a7ebc37b4c2e353e4801","checklist","FALSE","FALSE","Residential Tower","Installation QA","Level 6","Balustrade","RS.06-046"
"8f14f3a1-0c1c-40a7-900e-58c9a981d0d3","","checklist-sectioned","pass","1f92369dc7d82620c4671affebe708c55ee73ab4e08aacbbdf99653d599dea75","checklist","FALSE","FALSE","Residential Tower","Installation QA","Level 6","Balustrade","RS.06-047"
"c2f86f8d-5141-48df-b215-d3c19bb48bcb","","checklist-sectioned","pass","1f92369dc7d82620c4671affebe708c55ee73ab4e08aacbbdf99653d599dea75","checklist","FALSE","FALSE","Residential Tower","Installation QA","Level 6","Balustrade","RS.06-048"
"85d7d7b9-13da-40a2-8515-f359eb7e0326","","folder-normal","pass","","step","TRUE","FALSE","Residential Tower","Installation QA","Level 6","Column"
"b3d6d365-dd98-45ad-b76b-402b7b66fb8d","","checklist-sectioned","pass","1f92369dc7d82620c4671affebe708c55ee73ab4e08aacbbdf99653d599dea75","checklist","FALSE","FALSE","Residential Tower","Installation QA","Level 6","Column","RS.06-001"
"d3445152-d9cc-4052-919f-2c8f3b7f2fed","","checklist-sectioned","pass","1f92369dc7d82620c4671affebe708c55ee73ab4e08aacbbdf99653d599dea75","checklist","FALSE","FALSE","Residential Tower","Installation QA","Level 6","Column","RS.06-005"
"1751cf67-e6d1-43fb-b88a-5ec19cefb725","","checklist-sectioned","pass","c65bed47950f4edac44ce6024ac19c0a16f2f8452223a7ebc37b4c2e353e4801","checklist","FALSE","FALSE","Residential Tower","Installation QA","Level 6","Column","RS.06-006"
"c8ff287b-c8e7-4a0d-8917-301bb32b51de","","checklist-sectioned","pass","c65bed47950f4edac44ce6024ac19c0a16f2f8452223a7ebc37b4c2e353e4801","checklist","FALSE","FALSE","Residential Tower","Installation QA","Level 6","Column","RS.06-007"
"77bd266f-6533-40d1-8b83-99c8b54c9218","","checklist-sectioned","pass","c65bed47950f4edac44ce6024ac19c0a16f2f8452223a7ebc37b4c2e353e4801","checklist","FALSE","FALSE","Residential Tower","Installation QA","Level 6","Column","RS.06-008"
"37cf27cd-fd51-494e-8b6d-7ca55b58adec","","checklist-sectioned","pass","1f92369dc7d82620c4671affebe708c55ee73ab4e08aacbbdf99653d599dea75","checklist","FALSE","FALSE","Residential Tower","Installation QA","Level 6","Column","RS.06-009"
"9bae5c3e-8a3d-46bd-b07d-5c86ad81c73d","","checklist-sectioned","pass","c65bed47950f4edac44ce6024ac19c0a16f2f8452223a7ebc37b4c2e353e4801","checklist","FALSE","FALSE","Residential Tower","Installation QA","Level 6","Column","RS.06-010"
"fe1f8366-d110-4f70-a2eb-467c900bef33","","checklist-sectioned","pass","c65bed47950f4edac44ce6024ac19c0a16f2f8452223a7ebc37b4c2e353e4801","checklist","FALSE","FALSE","Residential Tower","Installation QA","Level 6","Column","RS.06-011"
"f23f3e83-aed8-497d-b365-0aed4c19e4e2","","checklist-sectioned","pass","1f92369dc7d82620c4671affebe708c55ee73ab4e08aacbbdf99653d599dea75","checklist","FALSE","FALSE","Residential Tower","Installation QA","Level 6","Column","RS.06-012"
"712a5652-387d-4640-8b58-a83380d01e78","","checklist-sectioned","pass","c65bed47950f4edac44ce6024ac19c0a16f2f8452223a7ebc37b4c2e353e4801","checklist","FALSE","FALSE","Residential Tower","Installation QA","Level 6","Column","RS.06-013"
"faadd5bf-0929-4004-845f-b982a331c423","","checklist-sectioned","pass","c65bed47950f4edac44ce6024ac19c0a16f2f8452223a7ebc37b4c2e353e4801","checklist","FALSE","FALSE","Residential Tower","Installation QA","Level 6","Column","RS.06-014"
"5af38095-31b3-4acd-9885-53a1daddb01e","","checklist-sectioned","pass","c65bed47950f4edac44ce6024ac19c0a16f2f8452223a7ebc37b4c2e353e4801","checklist","FALSE","FALSE","Residential Tower","Installation QA","Level 6","Column","RS.06-015"
"2546a042-3f72-46e6-8a1c-cbff446ce2be","","checklist-sectioned","pass","1f92369dc7d82620c4671affebe708c55ee73ab4e08aacbbdf99653d599dea75","checklist","FALSE","FALSE","Residential Tower","Installation QA","Level 6","Column","RS.06-016"
"4631eef5-160a-4664-8a67-fdfbfd1fdbdf","","checklist-sectioned","pass","c65bed47950f4edac44ce6024ac19c0a16f2f8452223a7ebc37b4c2e353e4801","checklist","FALSE","FALSE","Residential Tower","Installation QA","Level 6","Column","RS.06-017"
"cccc205b-d7ea-40c5-9613-01415a6901bc","","checklist-sectioned","pass","1f92369dc7d82620c4671affebe708c55ee73ab4e08aacbbdf99653d599dea75","checklist","FALSE","FALSE","Residential Tower","Installation QA","Level 6","Column","RS.06-020"
"f9e5efbf-00b7-4746-9133-f6e085c67936","","checklist-sectioned","pass","c65bed47950f4edac44ce6024ac19c0a16f2f8452223a7ebc37b4c2e353e4801","checklist","FALSE","FALSE","Residential Tower","Installation QA","Level 6","Column","RS.06-021"
"5e1dc632-552d-400b-8ba5-327d9a18e41e","","checklist-sectioned","pass","1f92369dc7d82620c4671affebe708c55ee73ab4e08aacbbdf99653d599dea75","checklist","FALSE","FALSE","Residential Tower","Installation QA","Level 6","Column","RS.06-022"
"371f6b57-8390-48ec-bc6d-fead8e598d13","","folder-normal","pass","","step","TRUE","FALSE","Residential Tower","Installation QA","Level 6","Panel"
"bb990040-a7b9-419b-bff0-3586f1105ae8","","checklist-sectioned","pass","1f92369dc7d82620c4671affebe708c55ee73ab4e08aacbbdf99653d599dea75","checklist","FALSE","FALSE","Residential Tower","Installation QA","Level 6","Panel","RS.06-024"
"ec97de28-6f8f-4ee1-a061-fa51c1e8352a","","checklist-flat","pass","bcbd19bec8cd1ddd88f4dd5b4b7e335a909adda51ae32fdc36f0da8140c985bd","checklist-flat","FALSE","FALSE","Residential Tower","Installation QA","Level 6","Panel","RS.06-025"
"e35a40d3-e250-4fc4-890a-3dcb8ab960ec","","checklist-flat","pass","bcbd19bec8cd1ddd88f4dd5b4b7e335a909adda51ae32fdc36f0da8140c985bd","checklist-flat","FALSE","FALSE","Residential Tower","Installation QA","Level 6","Panel","RS.06-027"
"9041c760-ed03-47ab-8ee3-09c7c343611f","","checklist-sectioned","pass","1f92369dc7d82620c4671affebe708c55ee73ab4e08aacbbdf99653d599dea75","checklist","FALSE","FALSE","Residential Tower","Installation QA","Level 6","Panel","RS.06-028"
"2963ecdc-5456-48c5-8294-91b85ef7fdcc","","checklist-sectioned","pass","c65bed47950f4edac44ce6024ac19c0a16f2f8452223a7ebc37b4c2e353e4801","checklist","FALSE","FALSE","Residential Tower","Installation QA","Level 6","Panel","RS.06-029"
"50096912-3e6d-4ca6-b572-5682435f1b2c","","checklist-sectioned","pass","c65bed47950f4edac44ce6024ac19c0a16f2f8452223a7ebc37b4c2e353e4801","checklist","FALSE","FALSE","Residential Tower","Installation QA","Level 6","Panel","RS.06-030"
"95e696a7-1519-4336-97cd-cdc36c8060c7","","checklist-sectioned","pass","1f92369dc7d82620c4671affebe708c55ee73ab4e08aacbbdf99653d599dea75","checklist","FALSE","FALSE","Residential Tower","Installation QA","Level 6","Panel","RS.06-051"
"2b85cf5c-a577-48a6-b232-8ae3974c4426","","checklist-flat","work-in-progress","Level Sign Off","checklist-flat","FALSE","FALSE","Residential Tower","Installation QA","Level 6","Level Sign Off"
"855de74b-6ee1-4c58-b4fe-6810e64af338","","folder-normal","fail","","step","TRUE","FALSE","Residential Tower","Installation QA","Level 7"
"79b1da77-e28a-4000-a19d-61a84fef2fd6","","folder-normal","fail","","step","TRUE","FALSE","Residential Tower","Installation QA","Level 7","Balustrade"
"ffa51a02-09d2-41c7-9029-d1bd41b735fd","","checklist-sectioned","pass","1f92369dc7d82620c4671affebe708c55ee73ab4e08aacbbdf99653d599dea75","checklist","FALSE","FALSE","Residential Tower","Installation QA","Level 7","Balustrade","RS.07-031"
"d08a400f-594c-4028-b652-ef4af9a02faa","","checklist-sectioned","pass","1f92369dc7d82620c4671affebe708c55ee73ab4e08aacbbdf99653d599dea75","checklist","FALSE","FALSE","Residential Tower","Installation QA","Level 7","Balustrade","RS.07-032"
"12048ca0-d324-415b-9270-6e77ca1b946a","","checklist-sectioned","pass","1f92369dc7d82620c4671affebe708c55ee73ab4e08aacbbdf99653d599dea75","checklist","FALSE","FALSE","Residential Tower","Installation QA","Level 7","Balustrade","RS.07-033"
"4344331c-7254-472c-a45e-3ed1e4fcd1ff","","checklist-sectioned","pass","1f92369dc7d82620c4671affebe708c55ee73ab4e08aacbbdf99653d599dea75","checklist","FALSE","FALSE","Residential Tower","Installation QA","Level 7","Balustrade","RS.07-034"
"b01e6b8f-1dbb-4a9a-beec-4df644f404d7","","checklist-sectioned","pass","1f92369dc7d82620c4671affebe708c55ee73ab4e08aacbbdf99653d599dea75","checklist","FALSE","FALSE","Residential Tower","Installation QA","Level 7","Balustrade","RS.07-035"
"a9d80088-2ba7-4d27-b525-37cbd5a3b790","","checklist-sectioned","pass","1f92369dc7d82620c4671affebe708c55ee73ab4e08aacbbdf99653d599dea75","checklist","FALSE","FALSE","Residential Tower","Installation QA","Level 7","Balustrade","RS.07-036"
"a5fc941d-4278-4988-b849-f651be9cf2d9","","checklist-flat","not-started","bcbd19bec8cd1ddd88f4dd5b4b7e335a909adda51ae32fdc36f0da8140c985bd","checklist-flat","FALSE","FALSE","Residential Tower","Installation QA","Level 7","Balustrade","RS.07-037"
"7c72942d-f606-4723-958d-7b94a0e22b85","","checklist-flat","not-started","Installation Checklist","checklist-flat","FALSE","FALSE","Residential Tower","Installation QA","Level 7","Balustrade","RS.07-038"
"e82bae9a-13a3-4743-82f5-73004d06830c","","checklist-flat","not-started","Installation Checklist","checklist-flat","FALSE","FALSE","Residential Tower","Installation QA","Level 7","Balustrade","RS.07-039"
"21a561db-ecd2-4c02-ad31-999e101bfd3d","","checklist-sectioned","pass","c65bed47950f4edac44ce6024ac19c0a16f2f8452223a7ebc37b4c2e353e4801","checklist","FALSE","FALSE","Residential Tower","Installation QA","Level 7","Balustrade","RS.07-040"
"33a831c1-1a24-44f9-bc9b-7ca2448d12f9","","checklist-sectioned","pass","c65bed47950f4edac44ce6024ac19c0a16f2f8452223a7ebc37b4c2e353e4801","checklist","FALSE","FALSE","Residential Tower","Installation QA","Level 7","Balustrade","RS.07-041"
"53cb1734-a5df-4d0f-9067-beef224ce81c","","checklist-sectioned","fail","c65bed47950f4edac44ce6024ac19c0a16f2f8452223a7ebc37b4c2e353e4801","checklist","FALSE","FALSE","Residential Tower","Installation QA","Level 7","Balustrade","RS.07-042"
"43d9534e-c6c3-485b-a227-ded7b401f786","","checklist-sectioned","pass","c65bed47950f4edac44ce6024ac19c0a16f2f8452223a7ebc37b4c2e353e4801","checklist","FALSE","FALSE","Residential Tower","Installation QA","Level 7","Balustrade","RS.07-043"
"ebe33ac1-3b6b-4b61-80e1-c2749db522d5","","checklist-sectioned","pass","c65bed47950f4edac44ce6024ac19c0a16f2f8452223a7ebc37b4c2e353e4801","checklist","FALSE","FALSE","Residential Tower","Installation QA","Level 7","Balustrade","RS.07-044"
"ad7e3ba9-c545-474f-bee0-b88660f585d6","","checklist-sectioned","pass","c65bed47950f4edac44ce6024ac19c0a16f2f8452223a7ebc37b4c2e353e4801","checklist","FALSE","FALSE","Residential Tower","Installation QA","Level 7","Balustrade","RS.07-045"
"aee80831-55a0-4c0d-b81a-c4da29a991ac","","checklist-sectioned","pass","c65bed47950f4edac44ce6024ac19c0a16f2f8452223a7ebc37b4c2e353e4801","checklist","FALSE","FALSE","Residential Tower","Installation QA","Level 7","Balustrade","RS.07-046"
"668738ac-e059-4dcd-a881-941b90eed6eb","","checklist-sectioned","pass","1f92369dc7d82620c4671affebe708c55ee73ab4e08aacbbdf99653d599dea75","checklist","FALSE","FALSE","Residential Tower","Installation QA","Level 7","Balustrade","RS.07-047"
"cf1d10c4-734a-42fa-9213-77e17474688c","","checklist-sectioned","pass","1f92369dc7d82620c4671affebe708c55ee73ab4e08aacbbdf99653d599dea75","checklist","FALSE","FALSE","Residential Tower","Installation QA","Level 7","Balustrade","RS.07-048"
"6010e912-3df8-43a4-9635-c830930d6048","","checklist-flat","not-started","Installation Checklist","checklist-flat","FALSE","FALSE","Residential Tower","Installation QA","Level 7","Balustrade","RS.07-049"
"4ca764cb-7ab3-44ac-ba30-8f801b8449b6","","checklist-flat","not-started","Installation Checklist","checklist-flat","FALSE","FALSE","Residential Tower","Installation QA","Level 7","Balustrade","RS.07-050"
"d95f80b7-382b-4b68-a256-34de82ea064e","","folder-normal","work-in-progress","","step","TRUE","FALSE","Residential Tower","Installation QA","Level 7","Column"
"1a22e636-b656-47a6-a9de-a3b20a97f638","","checklist-sectioned","work-in-progress","c65bed47950f4edac44ce6024ac19c0a16f2f8452223a7ebc37b4c2e353e4801","checklist","FALSE","FALSE","Residential Tower","Installation QA","Level 7","Column","RS.07-011"
"83ea113b-99e0-447f-bd86-332dad892f0f","","checklist-sectioned","work-in-progress","c65bed47950f4edac44ce6024ac19c0a16f2f8452223a7ebc37b4c2e353e4801","checklist","FALSE","FALSE","Residential Tower","Installation QA","Level 7","Column","RS.07-012"
"108bd4ed-2b2a-4138-9a7f-2921f43f863c","","folder-normal","work-in-progress","","step","TRUE","FALSE","Residential Tower","Installation QA","Level 7","Panel"
"623ce970-3452-475d-8d08-a339e330861f","","checklist-sectioned","work-in-progress","c65bed47950f4edac44ce6024ac19c0a16f2f8452223a7ebc37b4c2e353e4801","checklist","FALSE","FALSE","Residential Tower","Installation QA","Level 7","Panel","RS.07-024"
"7571bebd-bdef-4e25-92c0-2db0dc1756f7","","checklist-sectioned","work-in-progress","c65bed47950f4edac44ce6024ac19c0a16f2f8452223a7ebc37b4c2e353e4801","checklist","FALSE","FALSE","Residential Tower","Installation QA","Level 7","Panel","RS.07-025"
"684a9a02-09d9-42b6-93b0-a7e87844567f","","checklist-flat","work-in-progress","Level Sign Off","checklist-flat","FALSE","FALSE","Residential Tower","Installation QA","Level 7","Level Sign Off"
"0eebec32-26e7-47f9-ae18-06226aa8144d","","folder-normal","fail","","step","TRUE","FALSE","Residential Tower","Installation QA","Level 8"
"4b3060e9-53c9-44ac-9bc6-113967841634","","folder-normal","fail","","step","TRUE","FALSE","Residential Tower","Installation QA","Level 8","Balustrade"
"7c510206-b83a-45e8-9bdd-b73618b163e3","","checklist-sectioned","pass","c65bed47950f4edac44ce6024ac19c0a16f2f8452223a7ebc37b4c2e353e4801","checklist","FALSE","FALSE","Residential Tower","Installation QA","Level 8","Balustrade","RS.08-031"
"2ab71d8c-1e0e-4062-9ecc-9433497e4db7","","checklist-sectioned","pass","c65bed47950f4edac44ce6024ac19c0a16f2f8452223a7ebc37b4c2e353e4801","checklist","FALSE","FALSE","Residential Tower","Installation QA","Level 8","Balustrade","RS.08-032"
"df905d1a-a584-4955-9072-ba927ceee6dc","","checklist-sectioned","fail","c65bed47950f4edac44ce6024ac19c0a16f2f8452223a7ebc37b4c2e353e4801","checklist","FALSE","FALSE","Residential Tower","Installation QA","Level 8","Balustrade","RS.08-033"
"4ae488d7-d4c3-4cd5-bdf4-d798b0cfd408","","checklist-sectioned","pass","c65bed47950f4edac44ce6024ac19c0a16f2f8452223a7ebc37b4c2e353e4801","checklist","FALSE","FALSE","Residential Tower","Installation QA","Level 8","Balustrade","RS.08-034"
"e4e6e354-0ea2-4300-a32a-6a13ba58a487","","checklist-sectioned","pass","c65bed47950f4edac44ce6024ac19c0a16f2f8452223a7ebc37b4c2e353e4801","checklist","FALSE","FALSE","Residential Tower","Installation QA","Level 8","Balustrade","RS.08-035"
"81ff59d5-0ee1-4a72-910d-77dc2aaa547e","","checklist-sectioned","pass","c65bed47950f4edac44ce6024ac19c0a16f2f8452223a7ebc37b4c2e353e4801","checklist","FALSE","FALSE","Residential Tower","Installation QA","Level 8","Balustrade","RS.08-036"
"9fc3ab34-024a-4fb4-aace-7db7d330143d","","checklist-flat","fail","bcbd19bec8cd1ddd88f4dd5b4b7e335a909adda51ae32fdc36f0da8140c985bd","checklist-flat","FALSE","FALSE","Residential Tower","Installation QA","Level 8","Balustrade","RS.08-037"
"8502afeb-695f-4aa5-be0e-f6180c294885","","checklist-flat","not-started","Installation Checklist","checklist-flat","FALSE","FALSE","Residential Tower","Installation QA","Level 8","Balustrade","RS.08-038"
"d60da6d6-5abd-4a13-8b14-01442b51301b","","checklist-flat","not-started","Installation Checklist","checklist-flat","FALSE","FALSE","Residential Tower","Installation QA","Level 8","Balustrade","RS.08-039"
"bfcb2c93-56d4-4cfa-ab10-914385a98319","","checklist-flat","not-started","bcbd19bec8cd1ddd88f4dd5b4b7e335a909adda51ae32fdc36f0da8140c985bd","checklist-flat","FALSE","FALSE","Residential Tower","Installation QA","Level 8","Balustrade","RS.08-040"
"aacab3ca-847c-4da1-9ca6-5fbcc261d039","","checklist-flat","not-started","bcbd19bec8cd1ddd88f4dd5b4b7e335a909adda51ae32fdc36f0da8140c985bd","checklist-flat","FALSE","FALSE","Residential Tower","Installation QA","Level 8","Balustrade","RS.08-041"
"1c4d7a9c-83df-44eb-b6b6-4d2205a7be6b","","checklist-flat","not-started","bcbd19bec8cd1ddd88f4dd5b4b7e335a909adda51ae32fdc36f0da8140c985bd","checklist-flat","FALSE","FALSE","Residential Tower","Installation QA","Level 8","Balustrade","RS.08-042"
"7b2b293e-4215-47df-aff0-e9fb48f92727","","checklist-flat","not-started","bcbd19bec8cd1ddd88f4dd5b4b7e335a909adda51ae32fdc36f0da8140c985bd","checklist-flat","FALSE","FALSE","Residential Tower","Installation QA","Level 8","Balustrade","RS.08-043"
"47407ef7-f125-4576-bbf9-b276bbd9c9e0","","checklist-flat","not-started","bcbd19bec8cd1ddd88f4dd5b4b7e335a909adda51ae32fdc36f0da8140c985bd","checklist-flat","FALSE","FALSE","Residential Tower","Installation QA","Level 8","Balustrade","RS.08-044"
"cfcd238a-e390-4ead-8453-7c0cf0c66040","","checklist-flat","not-started","bcbd19bec8cd1ddd88f4dd5b4b7e335a909adda51ae32fdc36f0da8140c985bd","checklist-flat","FALSE","FALSE","Residential Tower","Installation QA","Level 8","Balustrade","RS.08-045"
"22718e5d-1b16-462e-9e34-38b397bb5024","","checklist-flat","not-started","bcbd19bec8cd1ddd88f4dd5b4b7e335a909adda51ae32fdc36f0da8140c985bd","checklist-flat","FALSE","FALSE","Residential Tower","Installation QA","Level 8","Balustrade","RS.08-046"
"ba5a0117-363b-4730-828f-c435539ded2c","","checklist-flat","not-started","bcbd19bec8cd1ddd88f4dd5b4b7e335a909adda51ae32fdc36f0da8140c985bd","checklist-flat","FALSE","FALSE","Residential Tower","Installation QA","Level 8","Balustrade","RS.08-047"
"5aeab415-1b7e-4a0f-a371-3ec7dde69c4f","","checklist-sectioned","pass","c65bed47950f4edac44ce6024ac19c0a16f2f8452223a7ebc37b4c2e353e4801","checklist","FALSE","FALSE","Residential Tower","Installation QA","Level 8","Balustrade","RS.08-048"
"98775223-6631-4f67-b91a-060a2b66bae5","","checklist-flat","not-started","Installation Checklist","checklist-flat","FALSE","FALSE","Residential Tower","Installation QA","Level 8","Balustrade","RS.08-049"
