,,"Level 27 - Unit 2701",,"level 27","unit 2701","site qa","rl (retired living)","rough in"
,,"Level 27 - Unit 2702",,"level 27","unit 2702","site qa","rl (retired living)","rough in"
,,"Level 27 - Unit 2703",,"level 27","site qa","rl (retired living)","unit 2703","rough in"
,,"Level 27 - Unit 2704",,"level 27","site qa","rl (retired living)","rough in","unit 2704"
,,"Level 27 - Unit 2705",,"level 27","site qa","rl (retired living)","unit 2705","rough in"
,,"Level 27 - Unit 2706",,"level 27","site qa","rl (retired living)","unit 2706","rough in"
,,"Level 28 - Unit 2801",,"unit 2801","site qa","level 28","rl (retired living)","rough in"
,,"Level 28 - Unit 2802",,"site qa","level 28","rl (retired living)","unit 2802","rough in"
,,"Level 28 - Unit 2803",,"site qa","level 28","rl (retired living)","rough in","unit 2803"
,,"Level 28 - Unit 2804",,"site qa","level 28","rl (retired living)","unit 2804","rough in"
,"Columns"
,,"General",,"general:"
,,"Walls",,"walls:"
,,"Ceiling",,"ceiling:"
,,"Ventilation",,"ventilation:"
,,"Flexible Duct",,"flexible duct:"
,,"Drain",,"drain:"
,,"Fan Coil",,"fan coil:"

"Apartment Fit Off ITP"
,"Scope",,,"site qa","fit off"
,"Rows"
,,"RAC (Residential Aged Care)","grouping","rac (residential aged care)"
,,"Level 1 - Bed B0101",,"site qa","fit off","bed b0101","level 1","rac (residential aged care)"
,,"Level 1 - Bed B0102",,"bed b0102","site qa","fit off","level 1","rac (residential aged care)"
,,"Level 1 - Bed B0103",,"bed b0103","site qa","fit off","level 1","rac (residential aged care)"
,,"Level 1 - Bed B0104",,"site qa","fit off","level 1","bed b0104","rac (residential aged care)"
,,"Level 1 - Bed B0105",,"site qa","fit off","level 1","rac (residential aged care)","bed b0105"
,,"Level 1 - Bed B0106",,"site qa","fit off","bed b0106","level 1","rac (residential aged care)"
,,"Level 1 - Bed B0107",,"site qa","fit off","level 1","bed b0107","rac (residential aged care)"
,,"Level 1 - Bed B0108",,"bed b0108","site qa","fit off","level 1","rac (residential aged care)"
,,"Level 1 - Bed B0109",,"site qa","fit off","bed b0109","level 1","rac (residential aged care)"
,,"Level 1 - Bed B0110",,"site qa","fit off","level 1","bed b0110","rac (residential aged care)"
,,"Level 1 - Bed B0111",,"bed b0111","site qa","fit off","level 1","rac (residential aged care)"
,,"Level 1 - Bed B0112",,"site qa","fit off","bed b0112","level 1","rac (residential aged care)"
,,"Level 1 - Bed B0113",,"bed b0113","site qa","fit off","level 1","rac (residential aged care)"
,,"Level 1 - Bed B0114",,"bed b0114","site qa","fit off","level 1","rac (residential aged care)"
,,"Level 1 - Bed B0115",,"site qa","fit off","level 1","bed b0115","rac (residential aged care)"
,,"Level 1 - Bed B0116",,"site qa","fit off","level 1","rac (residential aged care)","bed b0116"
,,"Level 1 - Bed B0117",,"site qa","fit off","bed b0117","level 1","rac (residential aged care)"
,,"Level 1 - Bed B0118",,"site qa","fit off","level 1","bed b0118","rac (residential aged care)"
,,"Level 1 - Bed B0119",,"bed b0119","site qa","fit off","level 1","rac (residential aged care)"
,,"Level 1 - Bed B0120",,"site qa","fit off","bed b0120","level 1","rac (residential aged care)"
,,"Level 1 - Bed B0121",,"site qa","fit off","level 1","bed b0121","rac (residential aged care)"
,,"Level 1 - Bed B0122",,"bed b0122","site qa","fit off","level 1","rac (residential aged care)"
,,"Level 1 - Bed B0123",,"site qa","fit off","bed b0123","level 1","rac (residential aged care)"
,,"Level 1 - Bed B0124",,"bed b0124","site qa","fit off","level 1","rac (residential aged care)"
,,"Level 1 - Bed B0125",,"bed b0125","site qa","fit off","level 1","rac (residential aged care)"
,,"Level 1 - Bed B0126",,"site qa","fit off","level 1","bed b0126","rac (residential aged care)"
,,"Level 1 - Bed B0127",,"site qa","fit off","level 1","rac (residential aged care)","bed b0127"
,,"Level 1 - Bed B0128",,"site qa","fit off","bed b0128","level 1","rac (residential aged care)"
,,"Level 1 - Bed B0129",,"site qa","fit off","level 1","bed b0129","rac (residential aged care)"
,,"Level 1 - Bed B0130",,"site qa","fit off","level 1","rac (residential aged care)","bed b0130"
,,"Level 1 - BOH B0134",,"site qa","fit off","boh b0134","level 1","rac (residential aged care)"
,,"Level 2 - Bed B0201",,"bed b0201","site qa","fit off","level 2","rac (residential aged care)"
,,"Level 2 - Bed B0202",,"bed b0202","site qa","fit off","level 2","rac (residential aged care)"
,,"Level 2 - Bed B0203",,"site qa","fit off","level 2","bed b0203","rac (residential aged care)"
,,"Level 2 - Bed B0204",,"site qa","fit off","level 2","rac (residential aged care)","bed b0204"
,,"Level 2 - Bed B0205",,"site qa","fit off","bed b0205","level 2","rac (residential aged care)"
,,"Level 2 - Bed B0206",,"site qa","fit off","bed b0206","level 2","rac (residential aged care)"
,,"Level 2 - Bed B0207",,"bed b0207","site qa","fit off","level 2","rac (residential aged care)"
,,"Level 2 - Bed B0208",,"site qa","fit off","bed b0208","level 2","rac (residential aged care)"
,,"Level 2 - Bed B0209",,"bed b0209","site qa","fit off","level 2","rac (residential aged care)"
,,"Level 2 - Bed B0210",,"bed b0210","site qa","fit off","level 2","rac (residential aged care)"
,,"Level 2 - Bed B0211",,"site qa","fit off","bed b0211","level 2","rac (residential aged care)"
,,"Level 2 - Bed B0212",,"bed b0212","site qa","fit off","level 2","rac (residential aged care)"
,,"Level 2 - Bed B0213",,"bed b0213","site qa","fit off","level 2","rac (residential aged care)"
,,"Level 2 - Bed B0214",,"site qa","fit off","level 2","bed b0214","rac (residential aged care)"
,,"Level 2 - Bed B0215",,"site qa","fit off","level 2","rac (residential aged care)","bed b0215"
,,"Level 2 - Bed B0216",,"site qa","fit off","bed b0216","level 2","rac (residential aged care)"
,,"Level 2 - Bed B0217",,"site qa","fit off","bed b0217","level 2","rac (residential aged care)"
,,"Level 2 - Bed B0218",,"bed b0218","site qa","fit off","level 2","rac (residential aged care)"
,,"Level 2 - Bed B0219",,"site qa","fit off","bed b0219","level 2","rac (residential aged care)"
,,"Level 2 - Bed B0220",,"site qa","fit off","bed b0220","level 2","rac (residential aged care)"
,,"Level 2 - Bed B0221",,"bed b0221","site qa","fit off","level 2","rac (residential aged care)"
,,"Level 2 - Bed B0222",,"site qa","fit off","bed b0222","level 2","rac (residential aged care)"
,,"Level 2 - Bed B0223",,"bed b0223","site qa","fit off","level 2","rac (residential aged care)"
,,"Level 2 - Bed B0224",,"bed b0224","site qa","fit off","level 2","rac (residential aged care)"
,,"Level 2 - Bed B0225",,"site qa","fit off","level 2","bed b0225","rac (residential aged care)"
,,"Level 2 - Bed B0226",,"site qa","fit off","level 2","rac (residential aged care)","bed b0226"
,,"Level 2 - Bed B0227",,"site qa","fit off","bed b0227","level 2","rac (residential aged care)"
,,"Level 2 - Bed B0228",,"site qa","fit off","bed b0228","level 2","rac (residential aged care)"
,,"Level 2 - Bed B0229",,"bed b0229","site qa","fit off","level 2","rac (residential aged care)"
,,"Level 2 - Bed B0230",,"site qa","fit off","bed b0230","level 2","rac (residential aged care)"
,,"Level 2 - Bed B0231",,"site qa","fit off","bed b0231","level 2","rac (residential aged care)"
,,"Level 2 - Bed B0232",,"bed b0232","site qa","fit off","level 2","rac (residential aged care)"
,,"Level 2 - Bed B0233",,"site qa","fit off","bed b0233","level 2","rac (residential aged care)"
,,"Level 2 - Bed B0234",,"bed b0234","site qa","fit off","level 2","rac (residential aged care)"
,,"Level 3 - Bed B0301",,"bed b0301","site qa","fit off","rac (residential aged care)","level 3"
,,"Level 3 - Bed B0302",,"site qa","fit off","rac (residential aged care)","level 3","bed b0302"
,,"Level 3 - Bed B0303",,"site qa","fit off","bed b0303","rac (residential aged care)","level 3"
,,"Level 3 - Bed B0304",,"site qa","fit off","bed b0304","rac (residential aged care)","level 3"
,,"Level 3 - Bed B0305",,"site qa","fit off","bed b0305","rac (residential aged care)","level 3"
,,"Level 3 - Bed B0306",,"site qa","fit off","bed b0306","rac (residential aged care)","level 3"
,,"Level 3 - Bed B0307",,"bed b0307","site qa","fit off","rac (residential aged care)","level 3"
,,"Level 3 - Bed B0308",,"bed b0308","site qa","fit off","rac (residential aged care)","level 3"
,,"Level 3 - Bed B0309",,"bed b0309","site qa","fit off","rac (residential aged care)","level 3"
,,"Level 3 - Bed B0310",,"bed b0310","site qa","fit off","rac (residential aged care)","level 3"
,,"Level 3 - Bed B0311",,"bed b0311","site qa","fit off","rac (residential aged care)","level 3"
,,"Level 3 - Bed B0312",,"bed b0312","site qa","fit off","rac (residential aged care)","level 3"
,,"Level 3 - Bed B0313",,"site qa","fit off","rac (residential aged care)","level 3","bed b0313"
,,"Level 3 - Bed B0314",,"site qa","fit off","bed b0314","rac (residential aged care)","level 3"
,,"Level 3 - Bed B0315",,"site qa","fit off","bed b0315","rac (residential aged care)","level 3"
,,"Level 3 - Bed B0316",,"site qa","fit off","bed b0316","rac (residential aged care)","level 3"
,,"Level 3 - Bed B0317",,"site qa","fit off","bed b0317","rac (residential aged care)","level 3"
,,"Level 3 - Bed B0318",,"bed b0318","site qa","fit off","rac (residential aged care)","level 3"
,,"Level 3 - Bed B0319",,"bed b0319","site qa","fit off","rac (residential aged care)","level 3"
,,"Level 3 - Bed B0320",,"site qa","fit off","bed b0320","rac (residential aged care)","level 3"
,,"Level 3 - Bed B0321",,"bed b0321","site qa","fit off","rac (residential aged care)","level 3"
,,"Level 3 - Bed B0322",,"bed b0322","site qa","fit off","rac (residential aged care)","level 3"
,,"Level 3 - Bed B0323",,"bed b0323","site qa","fit off","rac (residential aged care)","level 3"
,,"Level 3 - Bed B0324",,"site qa","fit off","rac (residential aged care)","level 3","bed b0324"
,,"Level 3 - Bed B0325",,"site qa","fit off","bed b0325","rac (residential aged care)","level 3"
,,"Level 3 - Bed B0326",,"site qa","fit off","bed b0326","rac (residential aged care)","level 3"
,,"Level 3 - Bed B0327",,"site qa","fit off","bed b0327","rac (residential aged care)","level 3"
,,"Level 3 - Bed B0328",,"site qa","fit off","bed b0328","rac (residential aged care)","level 3"
,,"Level 3 - Bed B0329",,"bed b0329","site qa","fit off","rac (residential aged care)","level 3"
,,"Level 3 - Bed B0330",,"site qa","fit off","bed b0330","rac (residential aged care)","level 3"
,,"Level 3 - Bed B0331",,"site qa","fit off","bed b0331","rac (residential aged care)","level 3"
,,"Level 3 - Bed B0332",,"bed b0332","site qa","fit off","rac (residential aged care)","level 3"
,,"Level 3 - Bed B0333",,"bed b0333","site qa","fit off","rac (residential aged care)","level 3"
,,"Level 3 - Bed B0334",,"bed b0334","site qa","fit off","rac (residential aged care)","level 3"
,,"Level 3 - BOH B0338",,"site qa","fit off","boh b0338","rac (residential aged care)","level 3"
,,"Level 4 - Bed B0401",,"level 4","site qa","fit off","rac (residential aged care)","bed b0401"
,,"Level 4 - Bed B0402",,"level 4","site qa","fit off","bed b0402","rac (residential aged care)"
,,"Level 4 - Bed B0403",,"level 4","site qa","fit off","bed b0403","rac (residential aged care)"
,,"Level 4 - Bed B0404",,"level 4","site qa","fit off","bed b0404","rac (residential aged care)"
,,"Level 4 - Bed B0405",,"level 4","site qa","fit off","bed b0405","rac (residential aged care)"
,,"Level 4 - Bed B0406",,"level 4","bed b0406","site qa","fit off","rac (residential aged care)"
,,"Level 4 - Bed B0407",,"level 4","bed b0407","site qa","fit off","rac (residential aged care)"
,,"Level 4 - Bed B0408",,"level 4","bed b0408","site qa","fit off","rac (residential aged care)"
,,"Level 4 - Bed B0409",,"level 4","site qa","fit off","rac (residential aged care)","bed b0409"
,,"Level 4 - Bed B0410",,"level 4","bed b0410","site qa","fit off","rac (residential aged care)"
,,"Level 4 - Bed B0411",,"level 4","bed b0411","site qa","fit off","rac (residential aged care)"
,,"Level 4 - Bed B0412",,"level 4","site qa","fit off","rac (residential aged care)","bed b0412"
,,"Level 4 - Bed B0413",,"level 4","site qa","fit off","bed b0413","rac (residential aged care)"
,,"Level 4 - Bed B0414",,"level 4","site qa","fit off","bed b0414","rac (residential aged care)"
,,"Level 4 - Bed B0415",,"level 4","site qa","fit off","bed b0415","rac (residential aged care)"
,,"Level 4 - Bed B0416",,"level 4","site qa","fit off","bed b0416","rac (residential aged care)"
,,"Level 4 - Bed B0417",,"level 4","bed b0417","site qa","fit off","rac (residential aged care)"
,,"Level 4 - Bed B0418",,"level 4","bed b0418","site qa","fit off","rac (residential aged care)"
,,"Level 4 - Bed B0419",,"level 4","bed b0419","site qa","fit off","rac (residential aged care)"
,,"Level 4 - Bed B0420",,"level 4","bed b0420","site qa","fit off","rac (residential aged care)"
,,"Level 4 - Bed B0421",,"level 4","bed b0421","site qa","fit off","rac (residential aged care)"
,,"Level 4 - Bed B0422",,"level 4","bed b0422","site qa","fit off","rac (residential aged care)"
,,"Level 4 - Bed B0423",,"level 4","site qa","fit off","rac (residential aged care)","bed b0423"
,,"Level 4 - Bed B0424",,"level 4","site qa","fit off","bed b0424","rac (residential aged care)"
,,"Level 4 - Bed B0425",,"level 4","site qa","fit off","bed b0425","rac (residential aged care)"
,,"Level 4 - Bed B0426",,"level 4","site qa","fit off","bed b0426","rac (residential aged care)"
,,"Level 4 - Bed B0427",,"level 4","site qa","fit off","bed b0427","rac (residential aged care)"
,,"Level 4 - Bed B0428",,"level 4","bed b0428","site qa","fit off","rac (residential aged care)"
,,"Level 4 - Bed B0429",,"level 4","bed b0429","site qa","fit off","rac (residential aged care)"
,,"Level 4 - Bed B0430",,"level 4","site qa","fit off","bed b0430","rac (residential aged care)"
,,"Level 4 - Bed B0431",,"level 4","bed b0431","site qa","fit off","rac (residential aged care)"
,,"Level 4 - Bed B0432",,"level 4","bed b0432","site qa","fit off","rac (residential aged care)"
,,"Level 4 - Bed B0433",,"level 4","bed b0433","site qa","fit off","rac (residential aged care)"
,,"Level 4 - Bed B0434",,"level 4","site qa","fit off","rac (residential aged care)","bed b0434"
,,"RL (Retired Living)","grouping","rl (retired living)"
,,"Level 6 - Unit 0601",,"unit 0601","level 6","site qa","fit off","rl (retired living)"
,,"Level 6 - Unit 0602",,"level 6","site qa","fit off","rl (retired living)","unit 0602"
,,"Level 6 - Unit 0603",,"level 6","site qa","fit off","rl (retired living)","unit 0603"
,,"Level 6 - Unit 0604 (Communal Lounge)",,"level 6","site qa","fit off","rl (retired living)","unit 0604 (communal lounge)"
,,"Level 6 - Unit 0605",,"level 6","site qa","fit off","rl (retired living)","unit 0605"
,,"Level 6 - Unit 0606",,"level 6","unit 0606","site qa","fit off","rl (retired living)"
,,"Level 7 - Unit 0701",,"site qa","fit off","level 7","rl (retired living)","unit 0701"
,,"Level 7 - Unit 0702",,"site qa","fit off","level 7","rl (retired living)","unit 0702"
,,"Level 7 - Unit 0703",,"site qa","fit off","level 7","rl (retired living)","unit 0703"
,,"Level 7 - Unit 0704",,"site qa","fit off","level 7","rl (retired living)","unit 0704"
,,"Level 7 - Unit 0705",,"unit 0705","site qa","fit off","level 7","rl (retired living)"
,,"Level 7 - Unit 0706",,"site qa","fit off","level 7","unit 0706","rl (retired living)"
,,"Level 7 - Unit 0707",,"unit 0707","site qa","fit off","level 7","rl (retired living)"
,,"Level 7 - Unit 0708",,"unit 0708","site qa","fit off","level 7","rl (retired living)"
,,"Level 8 - Unit 0801",,"site qa","fit off","rl (retired living)","level 8","unit 0801"
,,"Level 8 - Unit 0802",,"site qa","fit off","rl (retired living)","level 8","unit 0802"
,,"Level 8 - Unit 0803",,"site qa","fit off","rl (retired living)","level 8","unit 0803"
,,"Level 8 - Unit 0804",,"unit 0804","site qa","fit off","rl (retired living)","level 8"
,,"Level 8 - Unit 0805",,"site qa","fit off","unit 0805","rl (retired living)","level 8"
,,"Level 8 - Unit 0806",,"unit 0806","site qa","fit off","rl (retired living)","level 8"
,,"Level 8 - Unit 0807",,"unit 0807","site qa","fit off","rl (retired living)","level 8"
,,"Level 8 - Unit 0808",,"site qa","fit off","rl (retired living)","level 8","unit 0808"
,,"Level 9 - Unit 0901",,"site qa","fit off","rl (retired living)","unit 0901","level 9"
,,"Level 9 - Unit 0902",,"site qa","fit off","rl (retired living)","level 9","unit 0902"
,,"Level 9 - Unit 0903",,"unit 0903","site qa","fit off","rl (retired living)","level 9"
,,"Level 9 - Unit 0904",,"site qa","fit off","unit 0904","rl (retired living)","level 9"
,,"Level 9 - Unit 0905",,"unit 0905","site qa","fit off","rl (retired living)","level 9"
,,"Level 9 - Unit 0906",,"unit 0906","site qa","fit off","rl (retired living)","level 9"
,,"Level 9 - Unit 0907",,"site qa","fit off","rl (retired living)","level 9","unit 0907"
,,"Level 9 - Unit 0908",,"site qa","fit off","rl (retired living)","level 9","unit 0908"
,,"Level 10 - Unit 1001",,"level 10","site qa","fit off","rl (retired living)","unit 1001"
,,"Level 10 - Unit 1002",,"level 10","site qa","fit off","rl (retired living)","unit 1002"
,,"Level 10 - Unit 1003",,"level 10","site qa","fit off","rl (retired living)","unit 1003"
,,"Level 10 - Unit 1004",,"level 10","site qa","fit off","rl (retired living)","unit 1004"
,,"Level 10 - Unit 1005",,"level 10","unit 1005","site qa","fit off","rl (retired living)"
,,"Level 10 - Unit 1006",,"level 10","site qa","fit off","unit 1006","rl (retired living)"
,,"Level 10 - Unit 1007",,"unit 1007","level 10","site qa","fit off","rl (retired living)"
,,"Level 10 - Unit 1008",,"unit 1008","level 10","site qa","fit off","rl (retired living)"
,,"Level 11 - Unit 1101",,"site qa","fit off","rl (retired living)","level 11","unit 1101"
,,"Level 11 - Unit 1102",,"site qa","fit off","rl (retired living)","unit 1102","level 11"
,,"Level 11 - Unit 1103",,"site qa","fit off","rl (retired living)","level 11","unit 1103"
,,"Level 11 - Unit 1104",,"unit 1104","site qa","fit off","rl (retired living)","level 11"
,,"Level 11 - Unit 1105",,"site qa","fit off","unit 1105","rl (retired living)","level 11"
,,"Level 11 - Unit 1106",,"unit 1106","site qa","fit off","rl (retired living)","level 11"
,,"Level 11 - Unit 1107",,"unit 1107","site qa","fit off","rl (retired living)","level 11"
,,"Level 11 - Unit 1108",,"site qa","fit off","rl (retired living)","level 11","unit 1108"
,,"Level 12 - Unit 1201",,"site qa","fit off","rl (retired living)","level 12","unit 1201"
,,"Level 12 - Unit 1202",,"site qa","fit off","rl (retired living)","level 12","unit 1202"
,,"Level 12 - Unit 1203",,"unit 1203","site qa","fit off","rl (retired living)","level 12"
,,"Level 12 - Unit 1204",,"site qa","fit off","unit 1204","rl (retired living)","level 12"
,,"Level 12 - Unit 1205",,"unit 1205","site qa","fit off","rl (retired living)","level 12"
,,"Level 12 - Unit 1206",,"unit 1206","site qa","fit off","rl (retired living)","level 12"
,,"Level 12 - Unit 1207",,"site qa","fit off","rl (retired living)","level 12","unit 1207"
,,"Level 12 - Unit 1208",,"site qa","fit off","rl (retired living)","level 12","unit 1208"
,,"Level 13 - Unit 1301",,"site qa","fit off","rl (retired living)","unit 1301","level 13"
,,"Level 13 - Unit 1302",,"unit 1302","site qa","fit off","rl (retired living)","level 13"
,,"Level 13 - Unit 1303",,"site qa","fit off","unit 1303","rl (retired living)","level 13"
,,"Level 13 - Unit 1304",,"unit 1304","site qa","fit off","rl (retired living)","level 13"
,,"Level 13 - Unit 1305",,"unit 1305","site qa","fit off","rl (retired living)","level 13"
,,"Level 13 - Unit 1306",,"site qa","fit off","rl (retired living)","unit 1306","level 13"
,,"Level 13 - Unit 1307",,"site qa","fit off","rl (retired living)","level 13","unit 1307"
,,"Level 13 - Unit 1308",,"site qa","fit off","rl (retired living)","unit 1308","level 13"
,,"Level 14 - Unit 1401",,"unit 1401","site qa","fit off","rl (retired living)","level 14"
,,"Level 14 - Unit 1402",,"site qa","fit off","unit 1402","rl (retired living)","level 14"
,,"Level 14 - Unit 1403",,"unit 1403","site qa","fit off","rl (retired living)","level 14"
,,"Level 14 - Unit 1404",,"unit 1404","site qa","fit off","rl (retired living)","level 14"
,,"Level 14 - Unit 1405",,"site qa","fit off","rl (retired living)","level 14","unit 1405"
,,"Level 14 - Unit 1406",,"site qa","fit off","rl (retired living)","level 14","unit 1406"
,,"Level 14 - Unit 1407",,"site qa","fit off","rl (retired living)","unit 1407","level 14"
,,"Level 14 - Unit 1408",,"site qa","fit off","rl (retired living)","unit 1408","level 14"
,,"Level 15 - Unit 1501",,"level 15","site qa","fit off","unit 1501","rl (retired living)"
,,"Level 15 - Unit 1502",,"unit 1502","level 15","site qa","fit off","rl (retired living)"
,,"Level 15 - Unit 1503",,"level 15","unit 1503","site qa","fit off","rl (retired living)"
,,"Level 15 - Unit 1504",,"level 15","site qa","fit off","rl (retired living)","unit 1504"
,,"Level 15 - Unit 1505",,"level 15","site qa","fit off","rl (retired living)","unit 1505"
,,"Level 15 - Unit 1506",,"level 15","site qa","fit off","rl (retired living)","unit 1506"
,,"Level 15 - Unit 1507",,"level 15","site qa","fit off","rl (retired living)","unit 1507"
,,"Level 15 - Unit 1508",,"level 15","unit 1508","site qa","fit off","rl (retired living)"
,,"Level 16 - Unit 1601",,"level 16","unit 1601","site qa","fit off","rl (retired living)"
,,"Level 16 - Unit 1602",,"level 16","unit 1602","site qa","fit off","rl (retired living)"
,,"Level 16 - Unit 1603",,"level 16","site qa","fit off","rl (retired living)","unit 1603"
,,"Level 16 - Unit 1604",,"level 16","site qa","fit off","rl (retired living)","unit 1604"
,,"Level 16 - Unit 1605",,"level 16","site qa","fit off","rl (retired living)","unit 1605"
,,"Level 16 - Unit 1606",,"level 16","site qa","fit off","rl (retired living)","unit 1606"
,,"Level 16 - Unit 1607",,"level 16","unit 1607","site qa","fit off","rl (retired living)"
,,"Level 16 - Unit 1608",,"level 16","site qa","fit off","unit 1608","rl (retired living)"
,,"Level 17 - Unit 1701",,"unit 1701","site qa","fit off","level 17","rl (retired living)"
,,"Level 17 - Unit 1702",,"site qa","fit off","level 17","rl (retired living)","unit 1702"
,,"Level 17 - Unit 1703",,"site qa","fit off","level 17","rl (retired living)","unit 1703"
,,"Level 17 - Unit 1704",,"site qa","fit off","level 17","rl (retired living)","unit 1704"
,,"Level 17 - Unit 1705",,"site qa","fit off","level 17","rl (retired living)","unit 1705"
,,"Level 17 - Unit 1706",,"unit 1706","site qa","fit off","level 17","rl (retired living)"
,,"Level 17 - Unit 1707",,"site qa","fit off","level 17","unit 1707","rl (retired living)"
,,"Level 17 - Unit 1708",,"unit 1708","site qa","fit off","level 17","rl (retired living)"
,,"Level 18 - Unit 1801",,"level 18","site qa","fit off","rl (retired living)","unit 1801"
,,"Level 18 - Unit 1802",,"level 18","site qa","fit off","rl (retired living)","unit 1802"
,,"Level 18 - Unit 1803",,"level 18","site qa","fit off","rl (retired living)","unit 1803"
,,"Level 18 - Unit 1804",,"level 18","site qa","fit off","rl (retired living)","unit 1804"
,,"Level 18 - Unit 1805",,"level 18","unit 1805","site qa","fit off","rl (retired living)"
,,"Level 18 - Unit 1806",,"level 18","site qa","fit off","unit 1806","rl (retired living)"
,,"Level 18 - Unit 1807",,"unit 1807","level 18","site qa","fit off","rl (retired living)"
,,"Level 18 - Unit 1808",,"unit 1808","level 18","site qa","fit off","rl (retired living)"
,,"Level 19 - Unit 1901",,"site qa","fit off","rl (retired living)","level 19","unit 1901"
,,"Level 19 - Unit 1902",,"site qa","fit off","rl (retired living)","unit 1902","level 19"
,,"Level 19 - Unit 1903",,"site qa","fit off","rl (retired living)","level 19","unit 1903"
,,"Level 19 - Unit 1904",,"unit 1904","site qa","fit off","rl (retired living)","level 19"
,,"Level 19 - Unit 1905",,"site qa","fit off","unit 1905","rl (retired living)","level 19"
,,"Level 19 - Unit 1906",,"unit 1906","site qa","fit off","rl (retired living)","level 19"
,,"Level 19 - Unit 1907",,"unit 1907","site qa","fit off","rl (retired living)","level 19"
,,"Level 19 - Unit 1908",,"site qa","fit off","rl (retired living)","level 19","unit 1908"
,,"Level 20 - Unit 2001",,"unit 2001","site qa","fit off","level 20","rl (retired living)"
,,"Level 20 - Unit 2002",,"site qa","fit off","level 20","rl (retired living)","unit 2002"
,,"Level 20 - Unit 2003",,"site qa","fit off","level 20","rl (retired living)","unit 2003"
,,"Level 20 - Unit 2004",,"site qa","fit off","level 20","rl (retired living)","unit 2004"
,,"Level 20 - Unit 2005",,"site qa","fit off","level 20","rl (retired living)","unit 2005"
,,"Level 20 - Unit 2006",,"unit 2006","site qa","fit off","level 20","rl (retired living)"
,,"Level 20 - Unit 2007",,"site qa","fit off","level 20","unit 2007","rl (retired living)"
,,"Level 20 - Unit 2008",,"unit 2008","site qa","fit off","level 20","rl (retired living)"
,,"Level 21 - Unit 2101",,"level 21","site qa","fit off","rl (retired living)","unit 2101"
,,"Level 21 - Unit 2102",,"level 21","site qa","fit off","rl (retired living)","unit 2102"
,,"Level 21 - Unit 2103",,"level 21","site qa","fit off","rl (retired living)","unit 2103"
,,"Level 21 - Unit 2104",,"level 21","site qa","fit off","rl (retired living)","unit 2104"
,,"Level 21 - Unit 2105",,"level 21","unit 2105","site qa","fit off","rl (retired living)"
,,"Level 21 - Unit 2106",,"level 21","site qa","fit off","unit 2106","rl (retired living)"
,,"Level 21 - Unit 2107",,"unit 2107","level 21","site qa","fit off","rl (retired living)"
,,"Level 21 - Unit 2108",,"unit 2108","level 21","site qa","fit off","rl (retired living)"
,,"Level 22 - Unit 2201",,"site qa","fit off","rl (retired living)","level 22","unit 2201"
,,"Level 22 - Unit 2202",,"site qa","fit off","rl (retired living)","unit 2202","level 22"
,,"Level 22 - Unit 2203",,"site qa","fit off","rl (retired living)","level 22","unit 2203"
,,"Level 22 - Unit 2204",,"unit 2204","site qa","fit off","rl (retired living)","level 22"
,,"Level 22 - Unit 2205",,"site qa","fit off","unit 2205","rl (retired living)","level 22"
,,"Level 22 - Unit 2206",,"unit 2206","site qa","fit off","rl (retired living)","level 22"
,,"Level 22 - Unit 2207",,"unit 2207","site qa","fit off","rl (retired living)","level 22"
,,"Level 22 - Unit 2208",,"site qa","fit off","rl (retired living)","level 22","unit 2208"
,,"Level 23 - Unit 2301",,"site qa","fit off","rl (retired living)","level 23","unit 2301"
,,"Level 23 - Unit 2302",,"site qa","fit off","rl (retired living)","level 23","unit 2302"
,,"Level 23 - Unit 2303",,"unit 2303","site qa","fit off","rl (retired living)","level 23"
,,"Level 23 - Unit 2304",,"site qa","fit off","unit 2304","rl (retired living)","level 23"
,,"Level 23 - Unit 2305",,"unit 2305","site qa","fit off","rl (retired living)","level 23"
,,"Level 23 - Unit 2306",,"unit 2306","site qa","fit off","rl (retired living)","level 23"
,,"Level 23 - Unit 2307",,"site qa","fit off","rl (retired living)","level 23","unit 2307"
,,"Level 23 - Unit 2308",,"site qa","fit off","rl (retired living)","level 23","unit 2308"
,,"Level 24 - Unit 2401",,"site qa","fit off","rl (retired living)","unit 2401","level 24"
,,"Level 24 - Unit 2402",,"unit 2402","site qa","fit off","rl (retired living)","level 24"
,,"Level 24 - Unit 2403",,"site qa","fit off","unit 2403","rl (retired living)","level 24"
,,"Level 24 - Unit 2404",,"unit 2404","site qa","fit off","rl (retired living)","level 24"
,,"Level 24 - Unit 2405",,"unit 2405","site qa","fit off","rl (retired living)","level 24"
,,"Level 24 - Unit 2406",,"site qa","fit off","rl (retired living)","unit 2406","level 24"
,,"Level 24 - Unit 2407",,"site qa","fit off","rl (retired living)","level 24","unit 2407"
,,"Level 24 - Unit 2408",,"site qa","fit off","rl (retired living)","unit 2408","level 24"
,,"Level 25 - Unit 2501",,"unit 2501","site qa","fit off","rl (retired living)","level 25"
,,"Level 25 - Unit 2502",,"site qa","fit off","unit 2502","rl (retired living)","level 25"
,,"Level 25 - Unit 2503",,"unit 2503","site qa","fit off","rl (retired living)","level 25"
,,"Level 25 - Unit 2504",,"unit 2504","site qa","fit off","rl (retired living)","level 25"
,,"Level 25 - Unit 2505",,"site qa","fit off","rl (retired living)","level 25","unit 2505"
